root,word,count,reason
عوذ,مَعَاذَ,2,weak_root
عوذ,نَعُودَ,1,weak_root
عوذ,وَأَعُوذُ,1,weak_root
عوذ,يَعُوذُونَ,1,weak_root
عور,بِعَوْرَةٍ,1,weak_root
عور,عَوْرَاتٍ,1,weak_root
عور,عَوْرَاتِ,1,weak_root
عور,عَوْرَةٌ,1,weak_root
عوق,الْمُعَوِّقِينَ,1,weak_root
عول,تَعُولُوا,1,weak_root
عوم,عَامًا,3,weak_root
عوم,عَامٌ,1,weak_root
عوم,عَامٍ,3,weak_root
عوم,عَامَيْنِ,1,weak_root
عوم,عَامِهِم,1,weak_root
عون,اسْتَعِينُوا,2,weak_root
عون,الْمَاعُونَ,1,weak_root
عون,الْمُسْتَعَانُ,2,weak_root
عون,تَعَاوَنُوا,1,weak_root
عون,عَوَانٌ,1,weak_root
عون,نَسْتَعِينُ,1,weak_root
عون,وَأَعَانَهُ,1,weak_root
عون,وَاسْتَعِينُوا,1,weak_root
عون,وَتَعَاوَنُوا,1,weak_root
عيب,أَعِيبَهَا,1,weak_root
عير,الْعِيرُ,2,weak_root
عير,وَالْعِيرَ,1,weak_root
عيسى,بِعِيسَى,2,weak_root
عيسى,عِيسَى,12,weak_root
عيسى,وَعِيسَى,7,weak_root
عيسى,يَاعِيسَى,4,weak_root
عيش,عِيشَةٍ,2,weak_root
عيش,مَعَاشًا,1,weak_root
عيش,مَعَايِشَ,2,weak_root
عيش,مَعِيشَتَهَا,1,weak_root
عيل,عَائِلاً,1,weak_root
عيل,عَيْلَةً,1,weak_root
عين,أَعْيُنٌ,2,weak_root
عين,أَعْيُنٍ,2,weak_root
عين,أَعْيُنَ,1,weak_root
عين,أَعْيُنَهُم,2,weak_root
عين,أَعْيُنُكُم,1,weak_root
عين,أَعْيُنُهُم,2,weak_root
عين,أَعْيُنُهُنَّ,1,weak_root
عين,أَعْيُنِ,1,weak_root
عين,أَعْيُنِكُم,1,weak_root
عين,أَعْيُنِهِم,2,weak_root
عين,الأَعْيُنُ,1,weak_root
عين,الأَعْيُنِ,1,weak_root
عين,الْعَيْنِ,1,weak_root
عين,الْعُيُونِ,1,weak_root
عين,بِأَعْيُنِنَا,4,weak_root
عين,بِالْعَيْنِ,1,weak_root
عين,عَيْنًا,6,weak_root
عين,عَيْنٌ,1,weak_root
عين,عَيْنٍ,3,weak_root
عين,عَيْنَ,2,weak_root
عين,عَيْنَاكَ,1,weak_root
عين,عَيْنَانِ,2,weak_root
عين,عَيْنَاهُ,1,weak_root
عين,عَيْنَيْكَ,2,weak_root
عين,عَيْنَيْنِ,1,weak_root
عين,عَيْنُهَا,2,weak_root
عين,عَيْنِي,1,weak_root
عين,عُيُونًا,1,weak_root
عين,عِينٌ,2,weak_root
عين,عِينٍ,2,weak_root
عين,فَأَعِينُونِي,1,weak_root
عين,مَعِينٍ,3,weak_root
عين,وَأَعْيُنُهُم,1,weak_root
عين,وَالْعَيْنَ,1,weak_root
عين,وَعُيُونٍ,8,weak_root
عين,وَمَعِينٍ,1,weak_root
عيي,أَفَعَيِينَا,1,weak_root
عيي,يَعْيَ,1,weak_root
غثث,غُثَاءً,2,alignment_failed
غدو,اغْدُوا,1,weak_root
غدو,بِالْغَدَاةِ,2,weak_root
غدو,بِالْغُدُوِّ,3,weak_root
غدو,غَدًا,4,weak_root
غدو,غَدَاءَنَا,1,weak_root
غدو,غَدَوْتَ,1,weak_root
غدو,غُدُوًّا,1,weak_root
غدو,غُدُوُّهَا,1,weak_root
غدو,لِغَدٍ,1,weak_root
غدو,وَغَدَوْا,1,weak_root
غرو,فَأَغْرَيْنَا,1,weak_root
غرو,لَنُغْرِيَنَّكَ,1,weak_root
غشو,أُغْشِيَت,1,weak_root
غشو,الْغَاشِيَةِ,1,weak_root
غشو,الْمَغْشِيِّ,1,weak_root
غشو,تَغَشَّاهَا,1,weak_root
غشو,غَاشِيَةٌ,1,weak_root
غشو,غَشِيَهُم,2,weak_root
غشو,غَشَّى,1,weak_root
غشو,غَوَاشٍ,1,weak_root
غشو,غِشَاوَةً,1,weak_root
غشو,غِشَاوَةٌ,1,weak_root
غشو,فَأَغْشَيْنَاهُم,1,weak_root
غشو,فَغَشِيَهُم,1,weak_root
غشو,فَغَشَّاهَا,1,weak_root
غشو,وَتَغْشَى,1,weak_root
غشو,يَسْتَغْشُونَ,1,weak_root
غشو,يَغْشَاهَا,1,weak_root
غشو,يَغْشَاهُ,1,weak_root
غشو,يَغْشَاهُمُ,1,weak_root
غشو,يَغْشَى,5,weak_root
غشو,يُغَشِّيكُمُ,1,weak_root
غشو,يُغْشَى,1,weak_root
غشو,يُغْشِي,2,weak_root
غطي,غِطَاءٍ,1,weak_root
غطي,غِطَاءَكَ,1,weak_root
غلل,غِلاًّ,1,alignment_failed
غلو,تَغْلُوا,2,weak_root
غلو,كَغَلْيِ,1,weak_root
غلو,يَغْلِي,1,weak_root
غني,أَغْنَاهُمُ,1,weak_root
غني,أَغْنَت,1,weak_root
غني,أَغْنَى,9,weak_root
غني,أَغْنِيَاءَ,1,weak_root
غني,أَغْنِيَاءُ,2,weak_root
غني,أُغْنِي,1,weak_root
غني,اسْتَغْنَى,2,weak_root
غني,الأَغْنِيَاءِ,1,weak_root
غني,الْغَنِيُّ,8,weak_root
غني,تَغْنَ,1,weak_root
غني,تُغْنِ,3,weak_root
غني,تُغْنِي,2,weak_root
غني,تُغْنِيَ,4,weak_root
غني,غَنِيًّا,3,weak_root
غني,غَنِيٌّ,7,weak_root
غني,فَأَغْنَى,1,weak_root
غني,لَغَنِيٌّ,2,weak_root
غني,مُغْنُونَ,2,weak_root
غني,وَاسْتَغْنَى,2,weak_root
غني,يَغْنَوْا,3,weak_root
غني,يُغْنُوا,1,weak_root
غني,يُغْنِ,1,weak_root
غني,يُغْنِهِمُ,1,weak_root
غني,يُغْنِي,10,weak_root
غني,يُغْنِيكُمُ,1,weak_root
غني,يُغْنِيهِ,1,weak_root
غني,يُغْنِيَا,1,weak_root
غني,يُغْنِيَهُمُ,1,weak_root
غور,الْغَارِ,1,weak_root
غور,غَوْرًا,2,weak_root
غور,مَغَارَاتٍ,1,weak_root
غوص,وَغَوَّاصٍ,1,weak_root
غوص,يَغُوصُونَ,1,weak_root
غوط,الْغَائِطِ,2,weak_root
غول,غَوْلٌ,1,weak_root
غوي,أَغْوَيْتَنِي,2,weak_root
غوي,أَغْوَيْنَا,1,weak_root
غوي,أَغْوَيْنَاهُم,1,weak_root
غوي,الْغَاوُنَ,1,weak_root
غوي,الْغَاوِينَ,2,weak_root
غوي,الْغَيِّ,3,weak_root
غوي,غَاوِينَ,1,weak_root
غوي,غَوَى,1,weak_root
غوي,غَوَيْنَا,1,weak_root
غوي,غَيًّا,1,weak_root
غوي,فَأَغْوَيْنَاكُم,1,weak_root
غوي,فَغَوَى,1,weak_root
غوي,لأُغْوِيَنَّهُم,1,weak_root
غوي,لَغَوِيٌّ,1,weak_root
غوي,لِلْغَاوِينَ,1,weak_root
غوي,وَالْغَاوُنَ,1,weak_root
غوي,وَلأُغْوِيَنَّهُم,1,weak_root
غوي,يُغْوِيَكُم,1,weak_root
غيب,الْغَائِبِينَ,1,weak_root
غيب,الْغَيْبَ,6,weak_root
غيب,الْغَيْبُ,3,weak_root
غيب,الْغَيْبِ,19,weak_root
غيب,الْغُيُوبِ,4,weak_root
غيب,بِالْغَيْبِ,12,weak_root
غيب,بِغَائِبِينَ,1,weak_root
غيب,غَائِبَةٍ,1,weak_root
غيب,غَائِبِينَ,1,weak_root
غيب,غَيَابَتِ,2,weak_root
غيب,غَيْبَ,2,weak_root
غيب,غَيْبُ,3,weak_root
غيب,غَيْبِ,1,weak_root
غيب,غَيْبِهِ,1,weak_root
غيب,لِلْغَيْبِ,2,weak_root
غيب,يَغْتَب,1,weak_root
غيث,الْغَيْثَ,2,weak_root
غيث,تَسْتَغِيثُونَ,1,weak_root
غيث,غَيْثٍ,1,weak_root
غيث,فَاسْتَغَاثَهُ,1,weak_root
غيث,وَاسْتَغْشَوْا,1,weak_root
غيث,يَسْتَغِيثَانِ,1,weak_root
غيث,يَسْتَغِيثُوا,1,weak_root
غيث,يُغَاثُ,1,weak_root
غيث,يُغَاثُوا,1,weak_root
غير,أَغَيْرَ,4,weak_root
غير,أَفَغَيْرَ,4,weak_root
غير,بِغَيْرِ,41,weak_root
غير,غَيْرَ,39,weak_root
غير,غَيْرَكُم,3,weak_root
غير,غَيْرَهَا,1,weak_root
غير,غَيْرَهُ,2,weak_root
غير,غَيْرُ,20,weak_root
غير,غَيْرُهُ,9,weak_root
غير,غَيْرِ,10,weak_root
غير,غَيْرِكُم,1,weak_root
غير,غَيْرِهِ,2,weak_root
غير,غَيْرِي,2,weak_root
غير,فَالْمُغِيرَاتِ,1,weak_root
غير,فَلَيُغَيِّرُنَّ,1,weak_root
غير,لِغَيْرِ,4,weak_root
غير,مُغَيِّرًا,1,weak_root
غير,وَغَيْرَ,3,weak_root
غير,وَغَيْرُ,1,weak_root
غير,وَغَيْرِ,1,weak_root
غير,يَتَغَيَّر,1,weak_root
غير,يُغَيِّرُ,1,weak_root
غير,يُغَيِّرُوا,2,weak_root
غيض,تَغِيضُ,1,weak_root
غيض,وَغِيضَ,1,weak_root
غيظ,الْغَيْظَ,1,weak_root
غيظ,الْغَيْظِ,2,weak_root
غيظ,بِغَيْظِكُم,1,weak_root
غيظ,بِغَيْظِهِم,1,weak_root
غيظ,تَغَيُّظًا,1,weak_root
غيظ,غَيْظَ,1,weak_root
غيظ,لَغَائِظُونَ,1,weak_root
غيظ,لِيَغِيظَ,1,weak_root
غيظ,يَغِيظُ,1,weak_root
غيظ,يُغِيظُ,1,weak_root
فتي,أَفْتُونِي,2,weak_root
فتي,أَفْتِنَا,1,weak_root
فتي,الْفِتْيَةُ,1,weak_root
فتي,تَسْتَفْتِ,1,weak_root
فتي,تَسْتَفْتِيَانِ,1,weak_root
فتي,فَاسْتَفْتِهِم,2,weak_root
فتي,فَتًى,1,weak_root
فتي,فَتَاهَا,1,weak_root
فتي,فَتَيَاتِكُم,1,weak_root
فتي,فَتَيَاتِكُمُ,1,weak_root
فتي,فَتَيَانِ,1,weak_root
فتي,فِتْيَةٌ,1,weak_root
فتي,لِفَتَاهُ,2,weak_root
فتي,لِفِتْيَانِهِ,1,weak_root
فتي,وَيَسْتَفْتُونَكَ,1,weak_root
فتي,يَسْتَفْتُونَكَ,1,weak_root
فتي,يُفَتَّرُ,1,weak_root
فتي,يُفْتِيكُم,2,weak_root
فجو,فَجْوَةٍ,1,weak_root
فدي,افْتَدَت,1,weak_root
فدي,افْتَدَى,1,weak_root
فدي,تُفَادُوهُم,1,weak_root
فدي,فَفِدْيَةٌ,1,weak_root
فدي,فِدَاءً,1,weak_root
فدي,فِدْيَةٌ,2,weak_root
فدي,لاَفْتَدَت,1,weak_root
فدي,لاَفْتَدَوْا,2,weak_root
فدي,لِيَفْتَدُوا,1,weak_root
فدي,وَفَدَيْنَاهُ,1,weak_root
فدي,يَفْتَدِي,1,weak_root
فرعون,فِرْعَوْنَ,48,root_too_long
فرعون,فِرْعَوْنُ,17,root_too_long
فرعون,لِفِرْعَوْنَ,2,root_too_long
فرعون,وَفِرْعَوْنَ,3,root_too_long
فرعون,وَفِرْعَوْنُ,2,root_too_long
فرعون,يَافِرْعَوْنُ,2,root_too_long
فري,أَفْتَرَى,1,weak_root
فري,افْتَرَاهُ,7,weak_root
فري,افْتَرَى,14,weak_root
فري,افْتَرَيْتُهُ,2,weak_root
فري,افْتَرَيْنَا,1,weak_root
فري,افْتِرَاءً,2,weak_root
فري,الْمُفْتَرِينَ,1,weak_root
فري,تَفْتَرُوا,1,weak_root
فري,تَفْتَرُونَ,2,weak_root
فري,فَرِيًّا,1,weak_root
فري,لِتَفْتَرُوا,1,weak_root
فري,لِتَفْتَرِيَ,1,weak_root
فري,مُفْتَرًى,2,weak_root
فري,مُفْتَرٍ,1,weak_root
فري,مُفْتَرَيَاتٍ,1,weak_root
فري,مُفْتَرُونَ,1,weak_root
فري,يَفْتَرُونَ,17,weak_root
فري,يَفْتَرِي,1,weak_root
فري,يَفْتَرِينَهُ,1,weak_root
فري,يَفْتُرُونَ,1,weak_root
فري,يُفْتَرَى,2,weak_root
فضو,أَفْضَى,1,weak_root
فني,فَانٍ,1,weak_root
فوت,تَفَاوُتٍ,1,weak_root
فوت,فَاتَكُم,3,weak_root
فوت,فَوْتَ,1,weak_root
فوج,أَفْوَاجًا,2,weak_root
فوج,فَوْجًا,1,weak_root
فوج,فَوْجٌ,2,weak_root
فور,تَفُورُ,1,weak_root
فور,فَوْرِهِم,1,weak_root
فور,وَفَارَ,2,weak_root
فوز,الْفَائِزُونَ,4,weak_root
فوز,الْفَوْزُ,16,weak_root
فوز,بِمَفَازَةٍ,1,weak_root
فوز,بِمَفَازَتِهِم,1,weak_root
فوز,فَأَفُوزَ,1,weak_root
فوز,فَازَ,2,weak_root
فوز,فَوْزًا,3,weak_root
فوز,مَفَازًا,1,weak_root
فوض,وَأُفَوِّضُ,1,weak_root
فوق,أَفَاقَ,1,weak_root
فوق,الأَفَاقِ,1,weak_root
فوق,فَوَاقٍ,1,weak_root
فوق,فَوْقَ,13,weak_root
فوق,فَوْقَكُم,2,weak_root
فوق,فَوْقَكُمُ,2,weak_root
فوق,فَوْقَهَا,1,weak_root
فوق,فَوْقَهُم,6,weak_root
فوق,فَوْقَهُمُ,1,weak_root
فوق,فَوْقِ,2,weak_root
فوق,فَوْقِكُم,2,weak_root
فوق,فَوْقِهَا,2,weak_root
فوق,فَوْقِهِ,2,weak_root
فوق,فَوْقِهِم,6,weak_root
فوق,فَوْقِهِنَّ,1,weak_root
فوق,وَفَوْقَ,1,weak_root
فوم,وَفُومِهَا,1,weak_root
فوه,أَفْوَاهِهِم,4,weak_root
فوه,بِأَفْوَاهِكُم,2,weak_root
فوه,بِأَفْوَاهِهِم,6,weak_root
فوه,فَاهُ,1,weak_root
في,أَفِي,2,root_too_short
في,فَفِي,3,root_too_short
في,فِي,1186,root_too_short
في,فِيكُم,11,root_too_short
في,فِيمَ,2,root_too_short
في,فِيمَا,23,root_too_short
في,فِينَا,5,root_too_short
في,فِيهَا,241,root_too_short
في,فِيهِ,127,root_too_short
في,فِيهِم,16,root_too_short
في,فِيهِمَا,8,root_too_short
في,فِيهِنَّ,9,root_too_short
في,لَفِي,29,root_too_short
في,وَفِي,33,root_too_short
في,وَفِيكُم,2,root_too_short
في,وَفِيهَا,3,root_too_short
في,وَفِيهِ,1,root_too_short
فيء,أَفَاءَ,3,weak_root
فيء,الْفِئَتَانِ,1,weak_root
فيء,تَفِيءَ,1,weak_root
فيء,فَاءَت,1,weak_root
فيء,فَاءُو,1,weak_root
فيء,فِئَةً,2,weak_root
فيء,فِئَةٌ,2,weak_root
فيء,فِئَةٍ,3,weak_root
فيء,فِئَتَيْنِ,2,weak_root
فيء,فِئَتُكُم,1,weak_root
فيء,يَتَفَيَّؤُا,1,weak_root
فيض,أَفَاضَ,1,weak_root
فيض,أَفَضْتُم,2,weak_root
فيض,أَفِيضُوا,2,weak_root
فيض,تَفِيضُ,2,weak_root
فيض,تُفِيضُونَ,2,weak_root
فيل,الْفِيلِ,1,weak_root
ق,ق,1,root_too_short
قارون,قَارُونَ,1,root_too_long
قارون,قَارُونُ,1,root_too_long
قارون,وَقَارُونَ,2,root_too_long
قد,فَقَد,50,root_too_short
قد,فَقَدِ,7,root_too_short
قد,قَد,120,root_too_short
قد,قَدِ,3,root_too_short
قد,لَقَد,52,root_too_short
قد,لَقَدِ,2,root_too_short
قد,وَقَد,43,root_too_short
قد,وَلَقَد,124,root_too_short
قد,وَلَقَدِ,5,root_too_short
قدر,مُقْتَدُونَ,1,alignment_failed
قدو,اقْتَدِه,1,weak_root
قرر,وَقَرْنَ,1,alignment_failed
قري,الْقَرْيَةَ,3,weak_root
قري,الْقَرْيَةِ,7,weak_root
قري,الْقَرْيَتَيْنِ,1,weak_root
قري,الْقُرَى,17,weak_root
قري,قَرْيَةً,3,weak_root
قري,قَرْيَةٌ,1,weak_root
قري,قَرْيَةٍ,19,weak_root
قري,قَرْيَتِكَ,1,weak_root
قري,قَرْيَتِكُم,2,weak_root
قري,قَرْيَتِنَا,1,weak_root
قري,قُرًى,2,weak_root
قسو,فَقَسَت,1,weak_root
قسو,قَاسِيَةً,1,weak_root
قسو,قَسَت,2,weak_root
قسو,قَسْوَةً,1,weak_root
قسو,لِلْقَاسِيَةِ,1,weak_root
قسو,وَالْقَاسِيَةِ,1,weak_root
قصو,أَقْصَا,2,weak_root
قصو,الأَقْصَا,1,weak_root
قصو,الْقُصْوَى,1,weak_root
قصو,قَصِيًّا,1,weak_root
قصو,قُصِّيهِ,1,weak_root
قضي,اقْضُوا,1,weak_root
قضي,الْقَاضِيَةَ,1,weak_root
قضي,تَقْضِي,1,weak_root
قضي,فَاقْضِ,1,weak_root
قضي,فَقَضَاهُنَّ,1,weak_root
قضي,فَقَضَى,1,weak_root
قضي,قَاضٍ,1,weak_root
قضي,قَضَاهَا,1,weak_root
قضي,قَضَوْا,1,weak_root
قضي,قَضَى,10,weak_root
قضي,قَضَيْتَ,1,weak_root
قضي,قَضَيْتُ,1,weak_root
قضي,قَضَيْتُم,1,weak_root
قضي,قَضَيْتُمُ,1,weak_root
قضي,قَضَيْنَا,2,weak_root
قضي,قُضِيَ,6,weak_root
قضي,قُضِيَتِ,1,weak_root
قضي,لَقُضِيَ,8,weak_root
قضي,لِيَقْضِ,1,weak_root
قضي,لِيَقْضِيَ,2,weak_root
قضي,لِيُقْضَى,1,weak_root
قضي,لْيَقْضُوا,1,weak_root
قضي,مَقْضِيًّا,2,weak_root
قضي,وَقَضَى,1,weak_root
قضي,وَقَضَيْنَا,2,weak_root
قضي,وَقُضِيَ,5,weak_root
قضي,يَقْضُونَ,1,weak_root
قضي,يَقْضِ,1,weak_root
قضي,يَقْضِي,4,weak_root
قضي,يُقْضَى,2,weak_root
قفو,قَفَّيْنَا,1,weak_root
قفو,وَقَفَّيْنَا,3,weak_root
قلو,الْقَالِينَ,1,weak_root
قلو,قَلَى,1,weak_root
قنو,قِنْوَانٌ,1,weak_root
قنو,وَأَقْنَى,1,weak_root
قوب,قَابَ,1,weak_root
قوت,أَقْوَاتَهَا,1,weak_root
قوت,مُقِيتًا,1,weak_root
قوس,قَوْسَيْنِ,1,weak_root
قوع,بِقِيعَةٍ,1,weak_root
قوع,قَاعًا,1,weak_root
قول,أَتَقُولُونَ,3,weak_root
قول,أَقُل,5,weak_root
قول,أَقُولَ,2,weak_root
قول,أَقُولُ,7,weak_root
قول,الأَقَاوِيلِ,1,weak_root
قول,الْقَوْلَ,7,weak_root
قول,الْقَوْلُ,12,weak_root
قول,الْقَوْلِ,9,weak_root
قول,بِالْقَوْلِ,5,weak_root
قول,بِقَوْلِ,3,weak_root
قول,تَقَوَّلَ,1,weak_root
قول,تَقَوَّلَهُ,1,weak_root
قول,تَقُل,1,weak_root
قول,تَقُولَ,6,weak_root
قول,تَقُولَنَّ,1,weak_root
قول,تَقُولُ,4,weak_root
قول,تَقُولُوا,15,weak_root
قول,تَقُولُونَ,6,weak_root
قول,سَيَقُولُ,4,weak_root
قول,سَيَقُولُونَ,4,weak_root
قول,فَتَقُولُ,1,weak_root
قول,فَسَيَقُولُونَ,4,weak_root
قول,فَقَالَ,27,weak_root
قول,فَقَالَت,1,weak_root
قول,فَقَالُوا,18,weak_root
قول,فَقُل,16,weak_root
قول,فَقُلِ,2,weak_root
قول,فَقُلْتُ,1,weak_root
قول,فَقُلْنَا,6,weak_root
قول,فَقُولاَ,3,weak_root
قول,فَقُولُوا,2,weak_root
قول,فَقُولِي,1,weak_root
قول,فَيَقُولَ,1,weak_root
قول,فَيَقُولُ,12,weak_root
قول,فَيَقُولُوا,2,weak_root
قول,فَيَقُولُونَ,1,weak_root
قول,قَائِلٌ,3,weak_root
قول,قَائِلُهَا,1,weak_root
قول,قَالاَ,2,weak_root
قول,قَالَ,416,weak_root
قول,قَالَت,24,weak_root
قول,قَالَتَا,2,weak_root
قول,قَالَتِ,5,weak_root
قول,قَالَهَا,1,weak_root
قول,قَالُوا,250,weak_root
قول,قَوْلاً,19,weak_root
قول,قَوْلٌ,1,weak_root
قول,قَوْلٍ,2,weak_root
قول,قَوْلَ,7,weak_root
قول,قَوْلَكُم,1,weak_root
قول,قَوْلَهُم,1,weak_root
قول,قَوْلُ,2,weak_root
قول,قَوْلُكُم,1,weak_root
قول,قَوْلُنَا,1,weak_root
قول,قَوْلُهُ,2,weak_root
قول,قَوْلُهُم,4,weak_root
قول,قَوْلِكَ,1,weak_root
قول,قَوْلِهَا,1,weak_root
قول,قَوْلِهِم,2,weak_root
قول,قَوْلِهِمُ,1,weak_root
قول,قَوْلِي,2,weak_root
قول,قُل,263,weak_root
قول,قُلِ,30,weak_root
قول,قُلْتَ,4,weak_root
قول,قُلْتُ,1,weak_root
قول,قُلْتُم,9,weak_root
قول,قُلْتُهُ,1,weak_root
قول,قُلْنَ,1,weak_root
قول,قُلْنَا,14,weak_root
قول,قُولُوا,2,weak_root
قول,قِيلاً,3,weak_root
قول,قِيلَ,34,weak_root
قول,لَتَقُولُونَ,1,weak_root
قول,لَقَالَ,1,weak_root
قول,لَقَالُوا,3,weak_root
قول,لَقَوْلٌ,1,weak_root
قول,لَقَوْلُ,2,weak_root
قول,لَقُلْنَا,1,weak_root
قول,لَنَقُولَنَّ,1,weak_root
قول,لَيَقُولَنَّ,5,weak_root
قول,لَيَقُولُنَّ,10,weak_root
قول,لَيَقُولُونَ,4,weak_root
قول,لِقَوْلِهِم,1,weak_root
قول,لِيَقُولُوا,1,weak_root
قول,نَقُولَ,1,weak_root
قول,نَقُولُ,7,weak_root
قول,وَأَقُل,1,weak_root
قول,وَالْقَائِلِينَ,1,weak_root
قول,وَتَقُولُ,1,weak_root
قول,وَتَقُولُوا,1,weak_root
قول,وَتَقُولُونَ,1,weak_root
قول,وَسَنَقُولُ,1,weak_root
قول,وَقَالاَ,1,weak_root
قول,وَقَالَ,85,weak_root
قول,وَقَالَت,5,weak_root
قول,وَقَالَتِ,8,weak_root
قول,وَقَالُوا,61,weak_root
قول,وَقَوْلٌ,1,weak_root
قول,وَقَوْلِهِم,3,weak_root
قول,وَقُل,17,weak_root
قول,وَقُلِ,4,weak_root
قول,وَقُلْنَ,2,weak_root
قول,وَقُلْنَا,6,weak_root
قول,وَقُولُوا,8,weak_root
قول,وَقِيلَ,15,weak_root
قول,وَقِيلِهِ,1,weak_root
قول,وَلِيَقُولَ,1,weak_root
قول,وَلِيَقُولُوا,1,weak_root
قول,وَلْيَقُولُوا,1,weak_root
قول,وَنَقُولُ,2,weak_root
قول,وَيَقُولُ,11,weak_root
قول,وَيَقُولُوا,1,weak_root
قول,وَيَقُولُونَ,28,weak_root
قول,يَقُل,1,weak_root
قول,يَقُولاَ,1,weak_root
قول,يَقُولَ,4,weak_root
قول,يَقُولُ,35,weak_root
قول,يَقُولُوا,11,weak_root
قول,يَقُولُونَ,51,weak_root
قول,يُقَالُ,3,weak_root
قوم,أَقَامُوا,2,weak_root
قوم,أَقَمْتُمُ,1,weak_root
قوم,أَقِم,1,weak_root
قوم,أَقِمِ,2,weak_root
قوم,أَقِيمُوا,2,weak_root
قوم,أَقْوَمُ,1,weak_root
قوم,إِقَامَتِكُم,1,weak_root
قوم,اسْتَقَامُوا,4,weak_root
قوم,الْقَوْمَ,26,weak_root
قوم,الْقَوْمُ,5,weak_root
قوم,الْقَوْمِ,31,weak_root
قوم,الْقَيُّومُ,2,weak_root
قوم,الْقَيُّومِ,1,weak_root
قوم,الْقَيِّمَةِ,1,weak_root
قوم,الْقَيِّمُ,3,weak_root
قوم,الْقَيِّمِ,1,weak_root
قوم,الْقِيَامَةِ,70,weak_root
قوم,الْمُسْتَقِيمَ,3,weak_root
قوم,الْمُسْتَقِيمِ,2,weak_root
قوم,الْمُقَامَةِ,1,weak_root
قوم,بِقَوْمٍ,3,weak_root
قوم,تَقُم,2,weak_root
قوم,تَقُومَ,3,weak_root
قوم,تَقُومُ,8,weak_root
قوم,تَقُومُوا,2,weak_root
قوم,تَقْوِيمٍ,1,weak_root
قوم,تُقِيمُوا,1,weak_root
قوم,فَأَقَامَهُ,1,weak_root
قوم,فَأَقَمْتَ,1,weak_root
قوم,فَأَقِم,2,weak_root
قوم,فَأَقِيمُوا,3,weak_root
قوم,فَاسْتَقِم,1,weak_root
قوم,فَاسْتَقِيمَا,1,weak_root
قوم,فَاسْتَقِيمُوا,2,weak_root
قوم,فَلْتَقُم,1,weak_root
قوم,قَائِمًا,4,weak_root
قوم,قَائِمٌ,3,weak_root
قوم,قَائِمَةً,3,weak_root
قوم,قَائِمَةٌ,2,weak_root
قوم,قَائِمُونَ,1,weak_root
قوم,قَامَ,1,weak_root
قوم,قَامُوا,4,weak_root
قوم,قَوَامًا,1,weak_root
قوم,قَوَّامُونَ,1,weak_root
قوم,قَوَّامِينَ,2,weak_root
قوم,قَوْمًا,40,weak_root
قوي,الْقَوِيُّ,3,weak_root
قوي,الْقُوَى,1,weak_root
قوي,الْقُوَّةَ,1,weak_root
قوي,الْقُوَّةِ,2,weak_root
قوي,بِقُوَّةٍ,6,weak_root
قوي,قَوِيًّا,1,weak_root
قوي,قَوِيٌّ,4,weak_root
قوي,قُوَّةً,12,weak_root
قوي,قُوَّةٍ,6,weak_root
قوي,قُوَّةَ,1,weak_root
قوي,قُوَّتِكُم,1,weak_root
قوي,لَقَوِيٌّ,3,weak_root
قوي,لِلْمُقْوِينَ,1,weak_root
قيض,نُقَيِّض,1,weak_root
قيض,وَقَيَّضْنَا,1,weak_root
قيل,قَائِلُونَ,1,weak_root
قيل,مَقِيلاً,1,weak_root
كدي,وَأَكْدَى,1,weak_root
كسو,فَكَسَوْنَا,1,weak_root
كسو,كِسْوَتُهُم,1,weak_root
كسو,نَكْسُوهَا,1,weak_root
كسو,وَاكْسُوهُم,1,weak_root
كسو,وَكِسْوَتُهُنَّ,1,weak_root
كفف,كُفُوًا,1,alignment_failed
كفي,بِكَافٍ,1,weak_root
كفي,فَسَيَكْفِيكَهُمُ,1,weak_root
كفي,فَكَفَى,1,weak_root
كفي,كَفَى,5,weak_root
كفي,كَفَيْنَاكَ,1,weak_root
كفي,وَكَفَى,21,weak_root
كفي,يَكْفِ,1,weak_root
كفي,يَكْفِهِم,1,weak_root
كفي,يَكْفِيَكُم,1,weak_root
كل,أَفَكُلَّمَا,1,root_too_short
كل,بِكُلٍّ,1,root_too_short
كل,بِكُلِّ,33,root_too_short
كل,فَلِكُلِّ,1,root_too_short
كل,كَلٌّ,1,root_too_short
كل,كُلاًّ,5,root_too_short
كل,كُلٌّ,22,root_too_short
كل,كُلٍّ,3,root_too_short
كل,كُلَّ,48,root_too_short
كل,كُلَّمَا,14,root_too_short
كل,كُلَّهَا,4,root_too_short
كل,كُلَّهُ,1,root_too_short
كل,كُلُّ,47,root_too_short
كل,كُلُّهُ,2,root_too_short
كل,كُلُّهُم,3,root_too_short
كل,كُلُّهُنَّ,1,root_too_short
كل,كُلِّ,123,root_too_short
كل,كُلِّهَا,1,root_too_short
كل,كُلِّهِ,4,root_too_short
كل,كِلاَهُمَا,1,root_too_short
كل,كِلْتَا,1,root_too_short
كل,لِكُلٍّ,2,root_too_short
كل,لِكُلِّ,25,root_too_short
كل,وَكُلاًّ,9,root_too_short
كل,وَكُلٌّ,5,root_too_short
كل,وَكُلَّ,4,root_too_short
كل,وَكُلَّمَا,1,root_too_short
كل,وَكُلُّ,4,root_too_short
كل,وَكُلُّهُم,1,root_too_short
كل,وَلِكُلٍّ,4,root_too_short
كل,وَلِكُلِّ,4,root_too_short
