root,word,count,wazn,wazn_canonical,morph_type,root_audited,wazn_in_db
رسل,رَسُولاَ,1,فَعُولاَ,فَعُول,noun,true,true
رسل,رَسُولٌ,21,فَعُولٌ,فَعُول,noun,true,true
رسل,رَسُولٍ,10,فَعُولٍ,فَعُول,noun,true,true
رسل,رَسُولَ,6,فَعُولَ,فَعُول,noun,true,true
رسل,رَسُولَكُم,1,فَعُولَكُم,فَعُول,noun,true,true
رسل,رَسُولَكُمُ,1,فَعُولَكُمُ,فَعُول,noun,true,true
رسل,رَسُولَهُ,4,فَعُولَهُ,فَعُول,noun,true,true
رسل,رَسُولَهُم,1,فَعُولَهُم,فَعُول,noun,true,true
رسل,رَسُولُ,10,فَعُولُ,فَعُول,noun,true,true
رسل,رَسُولُنَا,2,فَعُولُنَا,فَعُول,noun,true,true
رسل,رَسُولُهَا,1,فَعُولُهَا,فَعُول,noun,true,true
رسل,رَسُولُهُ,1,فَعُولُهُ,فَعُول,noun,true,true
رسل,رَسُولُهُم,1,فَعُولُهُم,فَعُول,noun,true,true
رشد,الرَّاشِدُونَ,1,الفَّاعِلُونَ,الفَّاعِل,noun,true,true
رشد,الرَّشَادِ,2,الفَّعَالِ,الفَّعَال,noun,true,true
رشد,الرَّشِيدُ,1,الفَّعِيلُ,الفَّعِيل,noun,true,true
رشد,الرُّشْدُ,1,الفُّعْلُ,الفُّعْل,noun,true,true
رشد,الرُّشْدِ,2,الفُّعْلِ,الفُّعْل,noun,true,true
رشد,بِرَشِيدٍ,1,بِفَعِيلٍ,بِفَعِيل,noun,true,true
رشد,رَشَدًا,5,فَعَلًا,فَعَل,noun,true,true
رشد,رَشِيدٌ,1,فَعِيلٌ,فَعِيل,noun,true,true
رشد,رُشْدًا,2,فُعْلًا,فُعْل,noun,true,true
رشد,رُشْدَهُ,1,فُعْلَهُ,فُعْل,noun,true,true
رشد,مُرْشِدًا,1,مُفْعِلًا,مُفْعِل,noun,true,true
رشد,يَرْشُدُونَ,1,يَفْعُلُونَ,يَفْعُل,verb,true,false
رصد,رَصَدًا,2,فَعَلًا,فَعَل,noun,true,true
رصد,لَبِالْمِرْصَادِ,1,لَبِالْمِفْعَالِ,لَبِالْمِفْعَال,noun,true,false
رصد,مَرْصَدٍ,1,مَفْعَلٍ,مَفْعَل,noun,true,true
رصد,مِرْصَادًا,1,مِفْعَالًا,مِفْعَال,noun,true,true
رصد,وَإِرْصَادًا,1,وَإِفْعَالًا,وَإِفْعَال,verb,true,true
رصص,مَرْصُوصٌ,1,مَفْعُولٌ,مَفْعُول,noun,true,true
رضع,أَرْضَعَت,1,أَفْعَلَت,أَفْعَلَت,verb,true,false
رضع,أَرْضَعْنَ,1,أَفْعَلْنَ,أَفْعَلْن,verb,true,false
رضع,أَرْضَعْنَكُم,1,أَفْعَلْنَكُم,أَفْعَلْن,verb,true,false
رضع,أَرْضِعِيهِ,1,أَفْعِلِيهِ,أَفْعِلِي,verb,true,false
رضع,الرَّضَاعَةَ,1,الفَّعَالَةَ,الفَّعَالَة,noun,true,true
رضع,الرَّضَاعَةِ,1,الفَّعَالَةِ,الفَّعَالَة,noun,true,true
رضع,الْمَرَاضِعَ,1,الْمَفَاعِلَ,الْمَفَاعِل,noun,true,true
رضع,تَسْتَرْضِعُوا,1,تَسْتَفْعِلُوا,تَسْتَفْعِلُو,verb,true,false
رضع,فَسَتُرْضِعُ,1,فَسَتُفْعِلُ,فَسَتُفْعِل,verb,true,false
رضع,مُرْضِعَةٍ,1,مُفْعِلَةٍ,مُفْعِلَة,noun,true,true
رضع,يُرْضِعْنَ,1,يُفْعِلْنَ,يُفْعِلْن,verb,true,false
رطب,رَطْبٍ,1,فَعْلٍ,فَعْل,noun,true,true
رطب,رُطَبًا,1,فُعَلًا,فُعَل,noun,true,true
رعب,الرُّعْبَ,4,الفُّعْلَ,الفُّعْل,noun,true,true
رعب,رُعْبًا,1,فُعْلًا,فُعْل,noun,true,true
رعد,الرَّعْدُ,1,الفَّعْلُ,الفَّعْل,noun,true,true
رعد,وَرَعْدٌ,1,وَفَعْلٌ,وَفَعْل,noun,true,true
رغب,أَرَاغِبٌ,1,أَفَاعِلٌ,أَفَاعِل,verb,true,true
رغب,رَاغِبُونَ,2,فَاعِلُونَ,فَاعِل,noun,true,true
رغب,رَغَبًا,1,فَعَلًا,فَعَل,noun,true,true
رغب,فَارْغَب,1,فَافْعَل,فَافْعَل,verb,true,true
رغب,وَتَرْغَبُونَ,1,وَتَفْعَلُونَ,وَتَفْعَل,verb,true,true
رغب,يَرْغَبُ,1,يَفْعَلُ,يَفْعَل,verb,true,false
رغب,يَرْغَبُوا,1,يَفْعَلُوا,يَفْعَلُو,verb,true,false
رغد,رَغَدًا,3,فَعَلًا,فَعَل,noun,true,true
رغم,مُرَاغَمًا,1,مُفَاعَلًا,مُفَاعَل,noun,true,true
رفت,وَرُفَاتًا,2,وَفُعَالًا,وَفُعَال,noun,true,true
رفث,الرَّفَثُ,1,الفَّعَلُ,الفَّعَل,noun,true,true
رفث,رَفَثَ,1,فَعَلَ,فَعَل,verb,true,true
رفد,الرِّفْدُ,1,الفِّعْلُ,الفِّعْل,noun,true,true
رفد,الْمَرْفُودُ,1,الْمَفْعُولُ,الْمَفْعُول,noun,true,true
رفرف,رَفْرَفٍ,1,فَعْلَلٍ,فَعْلَل,noun,false,true
رفع,الْمَرْفُوعِ,1,الْمَفْعُولِ,الْمَفْعُول,noun,true,true
رفع,تَرْفَعُوا,1,تَفْعَلُوا,تَفْعَلُو,verb,true,false
رفع,تُرْفَعَ,1,تُفْعَلَ,تُفْعَل,verb,true,true
رفع,رَافِعَةٌ,1,فَاعِلَةٌ,فَاعِلَة,noun,true,true
رفع,رَفَعَ,2,فَعَلَ,فَعَل,verb,true,true
رفع,رَفَعَهَا,1,فَعَلَهَا,فَعَل,noun,true,true
رفع,رَفَعَهُ,1,فَعَلَهُ,فَعَل,noun,true,true
رفع,رَفِيعُ,1,فَعِيلُ,فَعِيل,noun,true,true
رفع,رُفِعَت,1,فُعِلَت,فُعِلَت,verb,true,false
رفع,لَرَفَعْنَاهُ,1,لَفَعَلْنَاهُ,لَفَعَلْن,verb,true,false
رفع,مَرْفُوعَةٌ,1,مَفْعُولَةٌ,مَفْعُولَة,noun,true,true
رفع,مَرْفُوعَةٍ,2,مَفْعُولَةٍ,مَفْعُولَة,noun,true,true
رفع,نَرْفَعُ,2,نَفْعَلُ,نَفْعَل,verb,true,false
رفع,وَرَافِعُكَ,1,وَفَاعِلُكَ,وَفَاعِل,noun,true,true
رفع,وَرَفَعَ,3,وَفَعَلَ,وَفَعَل,verb,true,true
رفع,وَرَفَعْنَا,5,وَفَعَلْنَا,وَفَعَل,verb,true,true
رفع,وَرَفَعْنَاهُ,1,وَفَعَلْنَاهُ,وَفَعَلْن,verb,true,false
رفع,يَرْفَعُ,1,يَفْعَلُ,يَفْعَل,verb,true,false
رفع,يَرْفَعُهُ,1,يَفْعَلُهُ,يَفْعَل,verb,true,false
رفع,يَرْفَعِ,1,يَفْعَلِ,يَفْعَل,verb,true,false
رفق,الْمَرَافِقِ,1,الْمَفَاعِلِ,الْمَفَاعِل,noun,true,true
رفق,رَفِيقًا,1,فَعِيلًا,فَعِيل,noun,true,true
رفق,مُرْتَفَقًا,2,مُفْتَعَلًا,مُفْتَعَل,noun,true,true
رفق,مِرْفَقًا,1,مِفْعَلًا,مِفْعَل,noun,true,true
رقب,الرَّقِيبَ,1,الفَّعِيلَ,الفَّعِيل,noun,true,true
رقب,الرِّقَابِ,3,الفِّعَالِ,الفِّعَال,noun,true,true
رقب,تَرْقُب,1,تَفْعُل,تَفْعُل,verb,true,true
رقب,رَقَبَةٍ,6,فَعَلَةٍ,فَعَلَة,noun,true,true
رقب,رَقِيبًا,2,فَعِيلًا,فَعِيل,noun,true,true
رقب,رَقِيبٌ,2,فَعِيلٌ,فَعِيل,noun,true,true
رقب,فَارْتَقِب,2,فَافْتَعِل,فَافْتَعِل,verb,true,false
رقب,فَارْتَقِبْهُم,1,فَافْتَعِلْهُم,فَافْتَعِل,verb,true,false
رقب,مُرْتَقِبُونَ,1,مُفْتَعِلُونَ,مُفْتَعِل,noun,true,true
رقب,وَارْتَقِبُوا,1,وَافْتَعِلُوا,وَافْتَعِلُو,verb,true,false
رقب,يَتَرَقَّبُ,2,يَتَفَعَّلُ,يَتَفَعَّل,verb,true,false
رقب,يَرْقُبُوا,1,يَفْعُلُوا,يَفْعُلُو,verb,true,false
رقب,يَرْقُبُونَ,1,يَفْعُلُونَ,يَفْعُل,verb,true,false
رقد,رُقُودٌ,1,فُعُولٌ,فُعُول,noun,true,true
رقد,مَرْقَدِنَا,1,مَفْعَلِنَا,مَفْعَل,noun,true,true
رقق,رَقٍّ,1,فَعْلٍ,فَعْل,noun,true,true
رقم,مَرْقُومٌ,2,مَفْعُولٌ,مَفْعُول,noun,true,true
رقم,وَالرَّقِيمِ,1,وَالفَّعِيلِ,وَالفَّعِيل,noun,true,true
ركب,ارْكَب,1,افْعَل,افْعَل,verb,true,true
ركب,ارْكَبُوا,1,افْعَلُوا,افْعَلُو,verb,true,false
ركب,تَرْكَبُونَ,1,تَفْعَلُونَ,تَفْعَل,verb,true,true
ركب,رَكُوبُهُم,1,فَعُولُهُم,فَعُول,noun,true,true
ركب,رَكِبَا,1,فَعِلَا,فَعِل,noun,true,true
ركب,رَكِبُوا,1,فَعِلُوا,فَعِلُو,verb,true,false
ركب,رَكَّبَكَ,1,فَعَّلَكَ,فَعَّل,noun,true,true
ركب,رُكْبَانًا,1,فُعْلَانًا,فُعْل,noun,true,true
ركب,رِكَابٍ,1,فِعَالٍ,فِعَال,noun,true,true
ركب,لَتَرْكَبُنَّ,1,لَتَفْعَلُنَّ,لَتَفْعَلُن,verb,true,false
ركب,لِتَرْكَبُوا,1,لِتَفْعَلُوا,لِتَفْعَلُو,verb,true,false
ركب,لِتَرْكَبُوهَا,1,لِتَفْعَلُوهَا,لِتَفْعَلُو,verb,true,false
ركب,مُتَرَاكِبًا,1,مُتَفَاعِلًا,مُتَفَاعِل,noun,true,true
ركب,وَالرَّكْبُ,1,وَالفَّعْلُ,وَالفَّعْل,noun,true,true
ركب,يَرْكَبُونَ,1,يَفْعَلُونَ,يَفْعَل,verb,true,false
ركد,رَوَاكِدَ,1,فَوَاعِلَ,فَوَاعِل,noun,true,true
ركز,رِكْزًا,1,فِعْلًا,فِعْل,noun,true,true
ركس,أَرْكَسَهُم,1,أَفْعَلَهُم,أَفْعَل,verb,true,true
ركس,أُرْكِسُوا,1,أُفْعِلُوا,أُفْعِلُو,verb,true,false
ركض,ارْكُض,1,افْعُل,افْعُل,verb,true,true
ركض,تَرْكُضُوا,1,تَفْعُلُوا,تَفْعُلُو,verb,true,false
ركض,يَرْكُضُونَ,1,يَفْعُلُونَ,يَفْعُل,verb,true,false
ركع,ارْكَعُوا,2,افْعَلُوا,افْعَلُو,verb,true,false
ركع,الرَّاكِعُونَ,1,الفَّاعِلُونَ,الفَّاعِل,noun,true,true
ركع,الرَّاكِعِينَ,2,الفَّاعِلِينَ,الفَّاعِل,noun,true,true
ركع,رَاكِعًا,1,فَاعِلًا,فَاعِل,noun,true,true
ركع,رَاكِعُونَ,1,فَاعِلُونَ,فَاعِل,noun,true,true
ركع,رُكَّعًا,1,فُعَّلًا,فُعَّل,noun,true,true
ركع,وَارْكَعُوا,1,وَافْعَلُوا,وَافْعَلُو,verb,true,false
ركع,وَارْكَعِي,1,وَافْعَلِي,وَافْعَل,verb,true,true
ركع,وَالرُّكَّعِ,2,وَالفُّعَّلِ,وَالفُّعَّل,noun,true,true
ركع,يَرْكَعُونَ,1,يَفْعَلُونَ,يَفْعَل,verb,true,false
ركم,رُكَامًا,1,فُعَالًا,فُعَال,noun,true,true
ركم,فَيَرْكُمَهُ,1,فَيَفْعُلَهُ,فَيَفْعُل,verb,true,false
ركم,مَرْكُومٌ,1,مَفْعُولٌ,مَفْعُول,noun,true,true
ركن,بِرُكْنِهِ,1,بِفُعْلِهِ,بِفُعْل,noun,true,true
ركن,تَرْكَنُ,1,تَفْعَلُ,تَفْعَل,verb,true,true
ركن,تَرْكَنُوا,1,تَفْعَلُوا,تَفْعَلُو,verb,true,false
ركن,رُكْنٍ,1,فُعْلٍ,فُعْل,noun,true,true
رمح,وَرِمَاحُكُم,1,وَفِعَالُكُم,وَفِعَال,noun,true,true
رمد,كَرَمَادٍ,1,كَفَعَالٍ,كَفَعَال,noun,true,true
رمز,رَمْزًا,1,فَعْلًا,فَعْل,noun,true,true
رمض,رَمَضَانَ,1,فَعَلَانَ,فَعَل,noun,true,true
رمم,رَمِيمٌ,1,فَعِيلٌ,فَعِيل,noun,true,true
رمم,كَالرَّمِيمِ,1,كَالفَّعِيلِ,كَالفَّعِيل,noun,true,true
رمن,وَالرُّمَّانَ,2,وَالفُّعَّالَ,وَالفُّعَّال,noun,false,true
رمن,وَرُمَّانٌ,1,وَفُعَّالٌ,وَفُعَّال,noun,false,true
رهب,الرَّهْبِ,1,الفَّعْلِ,الفَّعْل,noun,true,true
رهب,تُرْهِبُونَ,1,تُفْعِلُونَ,تُفْعِل,verb,true,true
رهب,رَهْبَةً,1,فَعْلَةً,فَعْلَة,noun,true,true
رهب,فَارْهَبُونِ,2,فَافْعَلُونِ,فَافْعَل,verb,true,true
رهب,وَاسْتَرْهَبُوهُم,1,وَاسْتَفْعَلُوهُم,وَاسْتَفْعَلُو,verb,true,false
رهب,وَالرُّهْبَانِ,1,وَالفُّعْلَانِ,وَالفُّعْل,noun,true,true
رهب,وَرَهَبًا,1,وَفَعَلًا,وَفَعَل,noun,true,true
رهب,وَرَهْبَانِيَّةً,1,وَفَعْلَانِيَّةً,وَفَعْلَانِيَّة,noun,true,false
رهب,وَرُهْبَانًا,1,وَفُعْلَانًا,وَفُعْل,noun,true,true
رهب,وَرُهْبَانَهُم,1,وَفُعْلَانَهُم,وَفُعْل,noun,true,true
رهب,يَرْهَبُونَ,1,يَفْعَلُونَ,يَفْعَل,verb,true,false
رهط,أَرَهْطِي,1,أَفَعْلِي,أَفَعْل,verb,true,true
رهط,رَهْطٍ,1,فَعْلٍ,فَعْل,noun,true,true
رهط,رَهْطُكَ,1,فَعْلُكَ,فَعْل,noun,true,true
رهق,تَرْهَقُهَا,1,تَفْعَلُهَا,تَفْعَل,verb,true,true
رهق,تَرْهَقُهُم,2,تَفْعَلُهُم,تَفْعَل,verb,true,true
رهق,تُرْهِقْنِي,1,تُفْعِلْنِي,تُفْعِلْن,verb,true,false
رهق,رَهَقًا,2,فَعَلًا,فَعَل,noun,true,true
رهق,سَأُرْهِقُهُ,1,سَأُفْعِلُهُ,سَأُفْعِل,verb,true,false
رهق,وَتَرْهَقُهُم,1,وَتَفْعَلُهُم,وَتَفْعَل,verb,true,true
رهق,يَرْهَقُ,1,يَفْعَلُ,يَفْعَل,verb,true,false
رهق,يُرْهِقَهُمَا,1,يُفْعِلَهُمَا,يُفْعِل,verb,true,false
رهن,رَهِينٌ,1,فَعِيلٌ,فَعِيل,noun,true,true
رهن,رَهِينَةٌ,1,فَعِيلَةٌ,فَعِيلَة,noun,true,true
رهن,فَرِهَانٌ,1,فَفِعَالٌ,فَفِعَال,noun,true,true
زبد,الزَّبَدُ,1,الفَّعَلُ,الفَّعَل,noun,true,true
زبد,زَبَدًا,1,فَعَلًا,فَعَل,noun,true,true
زبد,زَبَدٌ,1,فَعَلٌ,فَعَل,noun,true,true
زبر,الزَّبُورِ,1,الفَّعُولِ,الفَّعُول,noun,true,true
زبر,الزُّبُرِ,2,الفُّعُلِ,الفُّعُل,noun,true,true
زبر,زَبُورًا,2,فَعُولًا,فَعُول,noun,true,true
زبر,زُبَرَ,1,فُعَلَ,فُعَل,verb,true,true
زبر,زُبُرًا,1,فُعُلًا,فُعُل,noun,true,true
زبر,زُبُرِ,1,فُعُلِ,فُعُل,noun,true,true
زبر,وَالزُّبُرِ,2,وَالفُّعُلِ,وَالفُّعُل,noun,true,true
زبر,وَبِالزُّبُرِ,1,وَبِالفُّعُلِ,وَبِالفُّعُل,noun,true,false
زبن,الزَّبَانِيَةَ,1,الفَّعَالِيَةَ,الفَّعَالِيَة,noun,true,false
زجج,الزُّجَاجَةُ,1,الفُّعَالَةُ,الفُّعَالَة,noun,true,true
زجج,زُجَاجَةٍ,1,فُعَالَةٍ,فُعَالَة,noun,true,true
زجر,زَجْرًا,1,فَعْلًا,فَعْل,noun,true,true
زجر,زَجْرَةٌ,2,فَعْلَةٌ,فَعْلَة,noun,true,true
زجر,فَالزَّاجِرَاتِ,1,فَالفَّاعِلَاتِ,فَالفَّاعِل,noun,true,true
زجر,مُزْدَجَرٌ,1,مُفْدَعَلٌ,مُفْدَعَل,noun,true,false
زجر,وَازْدُجِرَ,1,وَافْدُعِلَ,وَافْدُعِل,verb,true,false
زحزح,بِمُزَحْزِحِهِ,1,بِمُفَعْلِلِهِ,بِمُفَعْلِل,noun,false,true
زحزح,زُحْزِحَ,1,فُعْلِلَ,فُعْلِل,noun,false,true
زحف,زَحْفًا,1,فَعْلًا,فَعْل,noun,true,true
زخرف,زُخْرُفٍ,1,فُعْلُلٍ,فُعْلُل,noun,false,true
زخرف,زُخْرُفَ,1,فُعْلُلَ,فُعْلُل,noun,false,true
زخرف,زُخْرُفَهَا,1,فُعْلُلَهَا,فُعْلُل,noun,false,true
زخرف,وَزُخْرُفًا,1,وَفُعْلُلًا,وَفُعْلُل,noun,false,true
زرب,وَزَرَابِيُّ,1,وَفَعَالِيُّ,وَفَعَال,noun,true,true
زرع,الزَّارِعُونَ,1,الفَّاعِلُونَ,الفَّاعِل,noun,true,true
زرع,الزَّرْعَ,1,الفَّعْلَ,الفَّعْل,noun,true,true
زرع,الزُّرَّاعَ,1,الفُّعَّالَ,الفُّعَّال,noun,true,true
زرع,تَزْرَعُونَ,1,تَفْعَلُونَ,تَفْعَل,verb,true,true
زرع,تَزْرَعُونَهُ,1,تَفْعَلُونَهُ,تَفْعَل,verb,true,true
زرع,زَرْعًا,3,فَعْلًا,فَعْل,noun,true,true
زرع,زَرْعٍ,1,فَعْلٍ,فَعْل,noun,true,true
زرع,كَزَرْعٍ,1,كَفَعْلٍ,كَفَعْل,noun,true,true
زرع,وَالزَّرْعَ,1,وَالفَّعْلَ,وَالفَّعْل,noun,true,true
زرع,وَزَرْعٌ,1,وَفَعْلٌ,وَفَعْل,noun,true,true
زرع,وَزُرُوعٍ,2,وَفُعُولٍ,وَفُعُول,noun,true,true
زرق,زُرْقًا,1,فُعْلًا,فُعْل,noun,true,true
زعم,بِزَعْمِهِم,2,بِفَعْلِهِم,بِفَعْل,noun,true,true
زعم,تَزْعُمُونَ,4,تَفْعُلُونَ,تَفْعُل,verb,true,true
زعم,زَعَمَ,1,فَعَلَ,فَعَل,verb,true,true
زعم,زَعَمْتَ,1,فَعَلْتَ,فَعَلْت,verb,true,false
زعم,زَعَمْتُم,6,فَعَلْتُم,فَعَلْتُم,verb,true,false
زعم,زَعِيمٌ,2,فَعِيلٌ,فَعِيل,noun,true,true
زعم,يَزْعُمُونَ,1,يَفْعُلُونَ,يَفْعُل,verb,true,false
زفر,زَفِيرٌ,2,فَعِيلٌ,فَعِيل,noun,true,true
زفر,وَزَفِيرًا,1,وَفَعِيلًا,وَفَعِيل,noun,true,true
زفف,يَزِفُّونَ,1,يَفِعْلُونَ,يَفِعْل,verb,true,false
زقم,الزَّقُّومِ,2,الفَّعُّولِ,الفَّعُّول,noun,true,true
زقم,زَقُّومٍ,1,فَعُّولٍ,فَعُّول,noun,true,true
زلزل,زَلْزَلَةَ,1,فَعْلَلَةَ,فَعْلَلَة,noun,false,false
زلزل,زُلْزِلَتِ,1,فُعْلِلَتِ,فُعْلِلَت,verb,false,false
زلزل,زِلْزَالاً,1,فِعْلَالاً,فِعْلَال,noun,false,true
زلزل,زِلْزَالَهَا,1,فِعْلَالَهَا,فِعْلَال,noun,false,true
زلزل,وَزُلْزِلُوا,2,وَفُعْلِلُوا,وَفُعْلِلُو,verb,false,false
زلف,أُزْلِفَت,1,أُفْعِلَت,أُفْعِلَت,verb,true,false
زلف,زُلْفَةً,1,فُعْلَةً,فُعْلَة,noun,true,true
زلف,زُلْفَى,2,فُعْلَى,فُعْلَى,noun,true,true
زلف,لَزُلْفَى,2,لَفُعْلَى,لَفُعْلَى,noun,true,true
زلف,وَأَزْلَفْنَا,1,وَأَفْعَلْنَا,وَأَفْعَل,verb,true,true
زلف,وَأُزْلِفَتِ,2,وَأُفْعِلَتِ,وَأُفْعِلَت,verb,true,false
زلف,وَزُلَفًا,1,وَفُعَلًا,وَفُعَل,noun,true,true
زلق,زَلَقًا,1,فَعَلًا,فَعَل,noun,true,true
زلق,لَيُزْلِقُونَكَ,1,لَيُفْعِلُونَكَ,لَيُفْعِل,verb,true,false
زلل,اسْتَزَلَّهُمُ,1,اسْتَفَعْلَهُمُ,اسْتَفَعْل,verb,true,false
زلل,زَلَلْتُم,1,فَعَلْتُم,فَعَلْتُم,verb,true,false
زلل,فَأَزَلَّهُمَا,1,فَأَفَعْلَهُمَا,فَأَفَعْل,verb,true,true
زلل,فَتَزِلَّ,1,فَتَفِعْلَ,فَتَفِعْل,verb,true,true
زلم,بِالأَزْلاَمِ,1,بِالأَفْعاَلِ,بِالأَفْعاَل,verb,true,true
زلم,وَالأَزْلاَمُ,1,وَالأَفْعاَلُ,وَالأَفْعاَل,verb,true,true
زمر,زُمَرًا,2,فُعَلًا,فُعَل,noun,true,true
زمل,الْمُزَّمِّلُ,1,الْمُفَّعِّلُ,الْمُفَّعِّل,noun,true,true
زمهر,زَمْهَرِيرًا,1,فَعْلَلِيرًا,فَعْلَلِير,noun,false,false
زنم,زَنِيمٍ,1,فَعِيلٍ,فَعِيل,noun,true,true
زهد,الزَّاهِدِينَ,1,الفَّاعِلِينَ,الفَّاعِل,noun,true,true
زهر,زَهْرَةَ,1,فَعْلَةَ,فَعْلَة,noun,true,true
زهق,زَاهِقٌ,1,فَاعِلٌ,فَاعِل,noun,true,true
زهق,زَهُوقًا,1,فَعُولًا,فَعُول,noun,true,true
زهق,وَتَزْهَقَ,2,وَتَفْعَلَ,وَتَفْعَل,verb,true,true
زهق,وَزَهَقَ,1,وَفَعَلَ,وَفَعَل,verb,true,true
سءل,أَسْئَلَكَ,1,أَفْعَلَكَ,أَفْعَل,verb,true,true
سءل,أَسْئَلُكُم,11,أَفْعَلُكُم,أَفْعَل,verb,true,true
سءل,السَّائِلَ,1,الفَّاعِلَ,الفَّاعِل,noun,true,true
سءل,بِسُؤَالِ,1,بِفُعَالِ,بِفُعَال,noun,true,true
سءل,تَسَاءَلُونَ,1,تَفَاعَلُونَ,تَفَاعَل,verb,true,true
سءل,تَسْئَلُهُم,4,تَفْعَلُهُم,تَفْعَل,verb,true,true
سءل,تَسْئَلُوا,3,تَفْعَلُوا,تَفْعَلُو,verb,true,false
سءل,تَسْئَلْنِ,1,تَفْعَلْنِ,تَفْعَلْن,verb,true,false
سءل,تَسْئَلْنِي,1,تَفْعَلْنِي,تَفْعَلْن,verb,true,false
سءل,تُسْئَلُ,1,تُفْعَلُ,تُفْعَل,verb,true,true
سءل,تُسْئَلُونَ,5,تُفْعَلُونَ,تُفْعَل,verb,true,true
سءل,سَأَلَ,1,فَعَلَ,فَعَل,verb,true,true
سءل,سَأَلَكَ,1,فَعَلَكَ,فَعَل,noun,true,true
سءل,سَأَلَهَا,1,فَعَلَهَا,فَعَل,noun,true,true
سءل,سَأَلَهُم,1,فَعَلَهُم,فَعَل,noun,true,true
سءل,سَأَلُوا,1,فَعَلُوا,فَعَلُو,verb,true,false
سءل,سَأَلْتَهُم,7,فَعَلْتَهُم,فَعَلْت,verb,true,false
سءل,سَأَلْتُكَ,1,فَعَلْتُكَ,فَعَلْت,verb,true,false
سءل,سَأَلْتُكُم,2,فَعَلْتُكُم,فَعَلْت,verb,true,false
سءل,سَأَلْتُم,1,فَعَلْتُم,فَعَلْتُم,verb,true,false
سءل,سَأَلْتُمُوهُ,1,فَعَلْتُمُوهُ,فَعَلْتُمُو,verb,true,false
سءل,سَأَلْتُمُوهُنَّ,1,فَعَلْتُمُوهُنَّ,فَعَلْتُمُو,verb,true,false
سءل,سَائِلٌ,1,فَاعِلٌ,فَاعِل,noun,true,true
سءل,سُؤْلَكَ,1,فُعْلَكَ,فُعْل,noun,true,true
سءل,سُئِلَ,1,فُعِلَ,فُعِل,verb,true,true
سءل,سُئِلَت,1,فُعِلَت,فُعِلَت,verb,true,false
سءل,سُئِلُوا,1,فُعِلُوا,فُعِلُو,verb,true,false
سءل,فَسْئَل,2,فَفْعَل,فَفْعَل,noun,true,true
سءل,فَسْئَلُوا,2,فَفْعَلُوا,فَفْعَلُو,verb,true,false
سءل,فَسْئَلُوهُم,1,فَفْعَلُوهُم,فَفْعَلُو,noun,true,false
سءل,فَسْئَلُوهُنَّ,1,فَفْعَلُوهُنَّ,فَفْعَلُو,noun,true,false
سءل,فَسْئَلِ,2,فَفْعَلِ,فَفْعَل,noun,true,true
سءل,فَسْئَلْهُ,1,فَفْعَلْهُ,فَفْعَل,noun,true,true
سءل,فَلَنَسْئَلَنَّ,1,فَلَنَفْعَلَنَّ,فَلَنَفْعَلَن,verb,true,false
سءل,لَتُسْئَلُنَّ,2,لَتُفْعَلُنَّ,لَتُفْعَلُن,verb,true,false
سءل,لَنَسْئَلَنَّهُم,1,لَنَفْعَلَنَّهُم,لَنَفْعَلَن,verb,true,false
سءل,لِلسَّائِلِ,2,لِلفَّاعِلِ,لِلفَّاعِل,noun,true,true
سءل,لِلسَّائِلِينَ,2,لِلفَّاعِلِينَ,لِلفَّاعِل,noun,true,true
سءل,لِيَتَسَاءَلُوا,1,لِيَتَفَاعَلُوا,لِيَتَفَاعَلُو,verb,true,false
سءل,لِيَسْئَلَ,1,لِيَفْعَلَ,لِيَفْعَل,verb,true,false
سءل,مَسْئُولاً,4,مَفْعُولاً,مَفْعُول,noun,true,true
سءل,مَسْئُولُونَ,1,مَفْعُولُونَ,مَفْعُول,noun,true,true
سءم,تَسْئَمُوا,1,تَفْعَلُوا,تَفْعَلُو,verb,true,false
سءم,يَسْئَمُ,1,يَفْعَلُ,يَفْعَل,verb,true,false
سءم,يَسْئَمُونَ,1,يَفْعَلُونَ,يَفْعَل,verb,true,false
سبء,سَبَإٍ,1,فَعَلٍ,فَعَل,noun,true,true
سبء,لِسَبَإٍ,1,لِفَعَلٍ,لِفَعَل,noun,true,true
سبب,أَسْبَابَ,1,أَفْعَالَ,أَفْعَال,verb,true,true
سبب,الأَسْبَابَ,1,الأَفْعَالَ,الأَفْعَال,verb,true,true
سبب,الأَسْبَابُ,1,الأَفْعَالُ,الأَفْعَال,verb,true,true
سبب,الأَسْبَابِ,1,الأَفْعَالِ,الأَفْعَال,verb,true,true
سبب,بِسَبَبٍ,1,بِفَعَلٍ,بِفَعَل,noun,true,true
سبب,تَسُبُّوا,1,تَفُعْلُوا,تَفُعْلُو,verb,true,false
سبب,سَبَبًا,4,فَعَلًا,فَعَل,noun,true,true
سبب,فَيَسُبُّوا,1,فَيَفُعْلُوا,فَيَفُعْلُو,verb,true,false
سبت,السَّبْتُ,1,الفَّعْلُ,الفَّعْل,noun,true,true
سبت,السَّبْتِ,4,الفَّعْلِ,الفَّعْل,noun,true,true
سبت,سَبْتِهِم,1,فَعْلِهِم,فَعْل,noun,true,true
سبت,سُبَاتًا,2,فُعَالًا,فُعَال,noun,true,true
سبت,يَسْبِتُونَ,1,يَفْعِلُونَ,يَفْعِل,verb,true,false
سبح,الْمُسَبِّحُونَ,1,الْمُفَعِّلُونَ,الْمُفَعِّل,noun,true,true
