root,word,count
عصب,بِالْعُصْبَةِ,1
عصب,عَصِيبٌ,1
عصب,عُصْبَةٌ,3
عصر,أَعْصِرُ,1
عصر,إِعْصَارٌ,1
عصر,الْمُعْصِرَاتِ,1
عصر,وَالْعَصْرِ,1
عصر,يَعْصِرُونَ,1
عصف,الْعَصْفِ,1
عصف,عَاصِفٌ,1
عصف,عَاصِفٍ,1
عصف,عَاصِفَةً,1
عصف,عَصْفًا,1
عصف,فَالْعَاصِفَاتِ,1
عصف,كَعَصْفٍ,1
عصم,بِعِصَمِ,1
عصم,عَاصِمٍ,2
عصم,عَاصِمَ,1
عصم,فَاسْتَعْصَمَ,1
عصم,وَاعْتَصَمُوا,2
عصم,وَاعْتَصِمُوا,2
عصم,يَعْتَصِم,1
عصم,يَعْصِمُكَ,1
عصم,يَعْصِمُكُم,1
عصم,يَعْصِمُنِي,1
عصو,بِعَصَاكَ,3
عصو,عَصَاكَ,3
عصو,عَصَاهُ,3
عصو,عَصَايَ,1
عصو,وَعِصِيَّهُم,1
عصو,وَعِصِيُّهُم,1
عصي,أَعْصِي,1
عصي,أَفَعَصَيْتَ,1
عصي,عَصَانِي,1
عصي,عَصَوا,3
عصي,عَصَوْكَ,1
عصي,عَصَوْنِي,1
عصي,عَصَيْتَ,1
عصي,عَصَيْتُ,3
عصي,عَصَيْتُهُ,1
عصي,عَصِيًّا,2
عصي,فَعَصَوْا,1
عصي,فَعَصَى,1
عصي,وَالْعِصْيَانَ,1
عصي,وَعَصَوُا,1
عصي,وَعَصَوْا,1
عصي,وَعَصَى,2
عصي,وَعَصَيْتُم,1
عصي,وَعَصَيْنَا,2
عصي,وَمَعْصِيَتِ,2
عصي,يَعْصُونَ,1
عصي,يَعْصِ,3
عصي,يَعْصِينَكَ,1
عضد,عَضُدًا,1
عضد,عَضُدَكَ,1
عضض,عَضُّوا,1
عضض,يَعَضُّ,1
عضل,تَعْضُلُوهُنَّ,2
عضي,عِضِينَ,1
عطف,عِطْفِهِ,1
عطل,عُطِّلَت,1
عطل,مُعَطَّلَةٍ,1
عطو,أَعْطَى,2
عطو,أَعْطَيْنَاكَ,1
عطو,أُعْطُوا,1
عطو,عَطَاءً,2
عطو,عَطَاءُ,1
عطو,عَطَاءِ,1
عطو,عَطَاؤُنَا,1
عطو,فَتَعَاطَى,1
عطو,وَأَعْطَى,1
عطو,يُعْطَوْا,1
عطو,يُعْطُوا,1
عطو,يُعْطِيكَ,1
عظم,أَعْظَمُ,2
عظم,الْعَظِيمَ,1
عظم,الْعَظِيمُ,16
عظم,الْعَظِيمِ,19
عظم,الْعَظْمُ,1
عظم,الْعِظَامَ,2
عظم,الْعِظَامِ,1
عظم,بِعَظْمٍ,1
عظم,عَظِيمًا,22
عظم,عَظِيمٌ,31
عظم,عَظِيمٍ,18
عظم,عِظَامًا,4
عظم,عِظَامَهُ,1
عظم,وَأَعْظَمَ,1
عظم,وَعِظَامًا,5
عظم,وَيُعْظِم,1
عظم,يُعَظِّم,2
عفرت,عِفْرِيتٌ,1
عفف,التَّعَفُّفِ,1
عفف,فَلْيَسْتَعْفِف,1
عفف,وَلْيَسْتَعْفِفِ,1
عفف,يَسْتَعْفِفْنَ,1
عفو,الْعَفْوَ,2
عفو,تَعْفُوا,3
عفو,عَفَا,6
عفو,عَفَوْا,1
عفو,عَفَوْنَا,1
عفو,عَفُوًّا,3
عفو,عُفِيَ,1
عفو,فَاعْفُ,2
عفو,فَاعْفُوا,1
عفو,فَعَفَوْنَا,1
عفو,لَعَفُوٌّ,2
عفو,نَعْفُ,1
عفو,وَاعْفُ,1
عفو,وَالْعَافِينَ,1
عفو,وَعَفَا,1
عفو,وَلْيَعْفُوا,1
عفو,وَيَعْفُ,1
عفو,وَيَعْفُو,1
عفو,وَيَعْفُوا,2
عفو,يَعْفُونَ,1
عفو,يَعْفُوَ,1
عفو,يَعْفُوَا,1
عقب,أَعْقَابِكُم,3
عقب,أَعْقَابِنَا,1
عقب,الْعَاقِبَةَ,1
عقب,الْعَقَبَةَ,1
عقب,الْعَقَبَةُ,1
عقب,الْعِقَابِ,16
عقب,عَاقَبَ,1
عقب,عَاقَبْتُم,1
عقب,عَاقِبَةَ,1
عقب,عَاقِبَةُ,26
عقب,عَاقِبَتَهُمَا,1
عقب,عَقِبَيْهِ,3
عقب,عَقِبِهِ,1
عقب,عُقْبًا,1
عقب,عُقْبَاهَا,1
عقب,عُقْبَى,4
عقب,عُوقِبَ,1
عقب,عُوقِبْتُم,1
عقب,عِقَابٍ,1
عقب,عِقَابِ,3
عقب,فَأَعْقَبَهُم,1
عقب,فَعَاقَبْتُم,1
عقب,فَعَاقِبُوا,1
عقب,مُعَقِّبَ,1
عقب,مُعَقِّبَاتٌ,1
عقب,وَالْعَاقِبَةُ,3
عقب,وَعُقْبَى,1
عقب,يُعَقِّب,2
عقد,الْعُقَدِ,1
عقد,بِالْعُقُودِ,1
عقد,عَقَدَت,1
عقد,عَقَّدتُّمُ,1
عقد,عُقْدَةً,1
عقد,عُقْدَةَ,1
عقد,عُقْدَةُ,1
عقر,عَاقِرًا,2
عقر,عَاقِرٌ,1
عقر,فَعَقَرَ,1
عقر,فَعَقَرُوا,1
عقر,فَعَقَرُوهَا,3
عقل,تَعْقِلُونَ,24
عقل,عَقَلُوهُ,1
عقل,نَعْقِلُ,1
عقل,يَعْقِلُهَا,1
عقل,يَعْقِلُونَ,22
عقم,الْعَقِيمَ,1
عقم,عَقِيمًا,1
عقم,عَقِيمٌ,1
عقم,عَقِيمٍ,1
عكف,الْعَاكِفُ,1
عكف,عَاكِفًا,1
عكف,عَاكِفُونَ,2
عكف,عَاكِفِينَ,2
عكف,مَعْكُوفًا,1
عكف,وَالْعَاكِفِينَ,1
عكف,يَعْكُفُونَ,1
علق,الْعَلَقَةَ,1
علق,عَلَقٍ,1
علق,عَلَقَةً,2
علق,عَلَقَةٍ,2
علق,كَالْمُعَلَّقَةِ,1
علم,أَتَعْلَمُونَ,1
علم,أَتُعَلِّمُونَ,1
علم,أَعْلَمُ,55
علم,اعْلَمُوا,3
علم,الْعَالَمِينَ,61
علم,الْعَالِمُونَ,1
علم,الْعَلِيمُ,28
علم,الْعَلِيمِ,4
علم,الْعُلَمَاؤُا,1
علم,الْعِلْمَ,10
علم,الْعِلْمُ,6
علم,الْعِلْمِ,12
علم,الْمَعْلُومِ,2
علم,بِأَعْلَمَ,2
علم,بِعَالِمِينَ,1
علم,بِعِلْمٍ,2
علم,بِعِلْمِ,1
علم,بِعِلْمِهِ,4
علم,تَعْلَم,4
علم,تَعْلَمُ,5
علم,تَعْلَمُهَا,1
علم,تَعْلَمُهُم,1
علم,تَعْلَمُوا,5
علم,تَعْلَمُونَ,55
علم,تَعْلَمُونَهُمُ,1
علم,تَعْلَمُوهُم,1
علم,تُعَلِّمَنِ,1
علم,تُعَلِّمُونَ,1
علم,تُعَلِّمُونَهُنَّ,1
علم,سَيَعْلَمُونَ,3
علم,عَالِمَ,1
علم,عَالِمُ,7
علم,عَالِمِ,5
علم,عَالِمِينَ,2
علم,عَلاَّمُ,4
علم,عَلِمَ,9
علم,عَلِمَت,2
علم,عَلِمَتِ,1
علم,عَلِمُوا,1
علم,عَلِمْتَ,3
علم,عَلِمْتَهُ,1
علم,عَلِمْتُ,1
علم,عَلِمْتُم,3
علم,عَلِمْتُمُ,2
علم,عَلِمْتُمُوهُنَّ,1
علم,عَلِمْنَا,6
علم,عَلِيمًا,22
علم,عَلِيمٌ,100
علم,عَلِيمٍ,6
علم,عَلَّمَ,3
علم,عَلَّمَكُم,1
علم,عَلَّمَكُمُ,3
علم,عَلَّمَنِي,1
علم,عَلَّمَهُ,3
علم,عَلَّمْتَنَا,1
علم,عَلَّمْتُكَ,1
علم,عَلَّمْتُم,1
علم,عَلَّمْنَاهُ,2
علم,عُلَمَاؤُا,1
علم,عُلِّمْتَ,1
علم,عُلِّمْنَا,1
علم,عِلْمًا,9
علم,عِلْمٌ,11
علم,عِلْمٍ,29
علم,عِلْمَ,3
علم,عِلْمُ,5
علم,عِلْمُهَا,4
علم,عِلْمُهُم,1
علم,عِلْمِهِ,1
علم,عِلْمِي,1
علم,فَاعْلَم,3
علم,فَاعْلَمُوا,6
علم,فَسَتَعْلَمُونَ,3
علم,فَسَيَعْلَمُونَ,2
علم,فَعَلِمَ,2
علم,فَعَلِمُوا,1
علم,فَلَيَعْلَمَنَّ,1
علم,فَيَتَعَلَّمُونَ,1
علم,فَيَعْلَمُونَ,1
علم,كَالأَعْلاَمِ,2
علم,لَتَعْلَمُ,1
علم,لَعَلِمَهُ,1
علم,لَعَلِيمٌ,1
علم,لَعِلْمٌ,1
علم,لَنَعْلَمُ,1
علم,لَيَعْلَمُ,1
علم,لَيَعْلَمُونَ,1
علم,لِتَعْلَمُوا,3
علم,لِلْعَالَمِينَ,12
علم,لِلْعَالِمِينَ,1
علم,لِنَعْلَمَ,3
علم,لِيَعْلَمَ,3
علم,لِيَعْلَمُوا,1
علم,لِيُعْلَمَ,1
علم,مَعْلُومٌ,4
علم,مَعْلُومٍ,5
علم,مَعْلُومَاتٌ,1
علم,مَعْلُومَاتٍ,1
علم,مُعَلَّمٌ,1
علم,نَعْلَمَ,1
علم,نَعْلَمُ,5
علم,نَعْلَمُهُم,1
علم,وَأَعْلَمُ,3
علم,وَاعْلَم,1
علم,وَاعْلَمُوا,18
علم,وَتَعْلَمَ,1
علم,وَسَيَعْلَمُ,2
علم,وَعَلاَمَاتٍ,1
علم,وَعَلِمَ,1
علم,وَعَلَّمَ,1
علم,وَعَلَّمَكَ,1
علم,وَعَلَّمَهُ,1
علم,وَعَلَّمْتَنِي,1
علم,وَعَلَّمْنَاهُ,2
علم,وَعُلِّمْتُم,1
علم,وَعِلْمًا,5
علم,وَلَتَعْلَمُنَّ,2
علم,وَلَيَعْلَمَنَّ,3
علم,وَلِتَعْلَمَ,1
علم,وَلِتَعْلَمُوا,1
علم,وَلِنُعَلِّمَهُ,1
علم,وَلِيَعْلَمَ,6
علم,وَلِيَعْلَمُوا,1
علم,وَنَعْلَمَ,1
علم,وَنَعْلَمُ,1
علم,وَيَتَعَلَّمُونَ,1
علم,وَيَعْلَمَ,2
علم,وَيَعْلَمُ,10
علم,وَيَعْلَمُونَ,2
علم,وَيُعَلِّمُكَ,1
علم,وَيُعَلِّمُكُم,1
علم,وَيُعَلِّمُكُمُ,2
علم,وَيُعَلِّمُهُ,1
علم,وَيُعَلِّمُهُمُ,3
علم,يَعْلَم,3
علم,يَعْلَمَ,3
علم,يَعْلَمَهُ,1
علم,يَعْلَمُ,62
علم,يَعْلَمُهَا,2
علم,يَعْلَمُهُ,1
علم,يَعْلَمُهُم,3
علم,يَعْلَمُوا,5
علم,يَعْلَمُونَ,81
علم,يَعْلَمِ,3
علم,يَعْلَمْهُ,2
علم,يُعَلِّمَانِ,1
علم,يُعَلِّمُهُ,1
علم,يُعَلِّمُونَ,1
علن,أَعْلَنتُ,1
علن,أَعْلَنتُم,1
علن,تُعْلِنُونَ,3
علن,نُعْلِنُ,1
علن,وَعَلاَنِيَةً,4
علن,يُعْلِنُونَ,6
علو,اسْتَعْلَى,1
علو,الأَعْلَوْنَ,2
علو,الأَعْلَى,9
علو,الْعَالِينَ,1
علو,الْعَلِيُّ,5
علو,الْعَلِيِّ,1
علو,الْعُلَى,2
علو,الْعُلْيَا,1
علو,الْمُتَعَالِ,1
علو,تَعَالَوْا,7
علو,تَعَالَى,3
علو,تَعْلُوا,2
علو,عَالِينَ,1
علو,عَالِيًا,1
علو,عَالِيَةٍ,2
علو,عَالِيَهَا,2
علو,عَالِيَهُم,1
علو,عَلاَ,1
علو,عَلَوْا,1
علو,عَلِيًّا,3
علو,عَلِيٌّ,1
علو,عُلُوًّا,3
علو,عِلِّيُّونَ,1
علو,عِلِّيِّينَ,1
علو,فَتَعَالَى,4
علو,فَتَعَالَيْنَ,1
علو,لَعَالٍ,1
علو,لَعَلَى,3
علو,لَعَلِيٌّ,1
علو,وَتَعَالَى,7
علو,وَعُلُوًّا,1
علو,وَلَتَعْلُنَّ,1
علو,وَلَعَلاَ,1
على,عَلَى,670
على,عَلَيَّ,15
على,عَلَيْكَ,56
على,عَلَيْكُم,146
على,عَلَيْكُمَا,1
على,عَلَيْكُمُ,18
على,عَلَيْكِ,1
على,عَلَيْنَا,51
على,عَلَيْهَا,46
على,عَلَيْهُ,1
على,عَلَيْهِ,145
على,عَلَيْهِم,183
على,عَلَيْهِمَا,8
على,عَلَيْهِمُ,31
على,عَلَيْهِنَّ,11
على,فَعَلَى,1
على,فَعَلَيَّ,1
على,فَعَلَيْكُمُ,1
على,فَعَلَيْهَا,3
على,فَعَلَيْهِ,4
على,فَعَلَيْهِم,1
على,فَعَلَيْهِنَّ,1
على,وَعَلَى,39
على,وَعَلَيْكُم,1
على,وَعَلَيْنَا,1
على,وَعَلَيْهَا,3
على,وَعَلَيْهِ,2
على,وَعَلَيْهِم,1
عمد,الْعِمَادِ,1
عمد,تَعَمَّدَت,1
عمد,عَمَدٍ,3
عمد,مُتَعَمِّدًا,2
عمر,اعْتَمَرَ,1
عمر,الْعُمُرُ,2
عمر,الْعُمُرِ,2
عمر,الْمَعْمُورِ,1
عمر,بِالْعُمْرَةِ,1
عمر,عَمَرُوهَا,1
عمر,عُمُرًا,1
عمر,عُمُرِكَ,1
عمر,عُمُرِهِ,1
عمر,عِمْرَانَ,3
عمر,لَعَمْرُكَ,1
عمر,مُعَمَّرٍ,1
عمر,نُعَمِّرْكُم,1
عمر,نُعَمِّرْهُ,1
عمر,وَاسْتَعْمَرَكُم,1
عمر,وَالْعُمْرَةَ,1
عمر,وَعَمَرُوهَا,1
عمر,وَعِمَارَةَ,1
عمر,يَعْمُرُ,1
عمر,يَعْمُرُوا,1
عمر,يُعَمَّرَ,1
عمر,يُعَمَّرُ,2
عمق,عَمِيقٍ,1
عمل,أَعْمَالاً,1
عمل,أَعْمَالٌ,1
عمل,أَعْمَالَكُم,4
عمل,أَعْمَالَهُم,17
عمل,أَعْمَالُكُم,4
عمل,أَعْمَالُنَا,3
عمل,أَعْمَالُهُم,9
عمل,أَعْمَالِكُم,1
عمل,أَعْمَالِهِم,1
عمل,أَعْمَلَ,2
عمل,أَعْمَلُ,2
عمل,اعْمَل,1
عمل,اعْمَلُوا,7
عمل,الْعَامِلُونَ,1
عمل,الْعَامِلِينَ,3
عمل,تَعْمَلُ,1
عمل,تَعْمَلُونَ,83
عمل,عَامِلٌ,3
عمل,عَامِلٍ,1
عمل,عَامِلَةٌ,1
عمل,عَامِلُونَ,3
عمل,عَمَلاً,8
عمل,عَمَلٌ,2
عمل,عَمَلٍ,2
عمل,عَمَلَ,2
عمل,عَمَلَكُم,2
عمل,عَمَلَهُم,1
عمل,عَمَلُكَ,1
عمل,عَمَلُكُم,1
عمل,عَمَلُهُ,1
عمل,عَمَلِ,2
عمل,عَمَلِهِ,3
عمل,عَمَلِهِم,1
عمل,عَمَلِي,1
عمل,عَمِلَ,8
عمل,عَمِلَت,5
عمل,عَمِلَتْهُ,1
عمل,عَمِلُوا,20
عمل,عَمِلْتُم,1
عمل,فَاعْمَل,1
عمل,فَلْيَعْمَل,1
عمل,فَلْيَعْمَلِ,1
عمل,فَنَعْمَلَ,1
عمل,لِعَمَلِكُم,1
عمل,نَعْمَل,2
عمل,نَعْمَلُ,3
عمل,وَاعْمَلُوا,2
عمل,وَالْعَامِلِينَ,1
عمل,وَالْعَمَلُ,1
عمل,وَتَعْمَل,1
عمل,وَعَمَلِهِ,1
عمل,وَعَمِلَ,11
عمل,وَعَمِلُوا,53
عمل,وَيَعْمَل,2
عمل,وَيَعْمَلُونَ,1
عمل,يَعْمَل,7
عمل,يَعْمَلُ,3
عمل,يَعْمَلُونَ,56
عمم,أَعْمَامِكُم,1
عمم,عَمَّ,1
عمم,عَمَّاتِكَ,1
عمم,عَمَّاتِكُم,1
عمم,عَمِّكَ,1
عمم,وَعَمَّاتُكُم,1
عمه,يَعْمَهُونَ,7
عمي,أَعْمَى,5
عمي,الأَعْمَى,7
عمي,الْعَمَى,1
عمي,الْعُمْيَ,2
عمي,الْعُمْيِ,2
عمي,تَعْمَى,2
عمي,عَمًى,1
عمي,عَمُوا,1
عمي,عَمُونَ,1
عمي,عَمِينَ,1
عمي,عَمِيَ,1
عمي,عُمْيًا,1
عمي,عُمْيٌ,2
عمي,فَعَمُوا,1
عمي,فَعَمِيَت,1
عمي,فَعُمِّيَت,1
عمي,كَالأَعْمَى,1
عمي,وَأَعْمَى,1
عمي,وَعُمْيَانًا,1
عن,عَمَّا,47
عن,عَن,153
عن,عَنكَ,8
عن,عَنكُم,22
عن,عَنكُمُ,2
عن,عَنِ,70
عن,عَنَّا,11
عن,عَنِّي,6
عن,عَنْهَا,24
عن,عَنْهُ,37
عن,عَنْهُم,67
عن,عَنْهُمَا,4
عن,عَنْهُمُ,8
عن,وَعَن,2
عن,وَعَنِ,3
عنب,أَعْنَابٍ,3
عنب,وَأَعْنَابًا,1
عنب,وَأَعْنَابٍ,3
عنب,وَالأَعْنَابَ,1
عنب,وَالأَعْنَابِ,1
عنب,وَعِنَبًا,1
عنب,وَعِنَبٍ,1
عنت,الْعَنَتَ,1
عنت,عَنِتُّم,2
عنت,لأَعْنَتَكُم,1
عنت,لَعَنِتُّم,1
عنت,وَعَنَتِ,1
عند,أَعِندَهُ,1
عند,عَنِيدًا,1
عند,عَنِيدٍ,3
عند,عِندَ,98
عند,عِندَكَ,4
عند,عِندَكُم,3
عند,عِندَنَا,7
عند,عِندَهَا,3
عند,عِندَهُ,19
عند,عِندَهُم,4
عند,عِندَهُمُ,3
عند,عِندِ,21
عند,عِندِكَ,5
عند,عِندِنَا,7
عند,عِندِهِ,4
عند,عِندِي,6
عند,فَعِندَ,2
عند,وَعِندَ,3
عند,وَعِندَنَا,1
عند,وَعِندَهُ,3
عند,وَعِندَهُم,2
عند,وَعِندَهُمُ,1
عنق,أَعْنَاقُهُم,1
عنق,أَعْنَاقِ,1
عنق,أَعْنَاقِهِم,3
عنق,الأَعْنَاقِ,1
عنق,عُنُقِكَ,1
عنق,عُنُقِهِ,1
عنق,وَالأَعْنَاقِ,1
عنكب,الْعَنكَبُوتِ,2
عهد,أَعْهَد,1
عهد,الْعَهْدَ,1
عهد,الْعَهْدُ,1
عهد,بِالْعَهْدِ,1
عهد,بِعَهْدِ,4
عهد,بِعَهْدِكُم,1
عهد,بِعَهْدِهِ,2
عهد,بِعَهْدِهِم,1
عهد,بِعَهْدِي,1
عهد,عَاهَدتَّ,1
عهد,عَاهَدتُّم,4
عهد,عَاهَدَ,2
عهد,عَاهَدُوا,4
عهد,عَهِدَ,3
عهد,عَهِدْنَا,1
عهد,عَهْدًا,4
عهد,عَهْدٌ,1
عهد,عَهْدٍ,1
عهد,عَهْدَ,2
عهد,عَهْدَهُ,1
عهد,عَهْدَهُم,2
عهد,عَهْدُ,1
عهد,عَهْدِهِم,1
عهد,عَهْدِي,1
عهد,وَبِعَهْدِ,1
عهد,وَعَهِدْنَا,1
عهد,وَعَهْدِهِم,2
عهن,كَالْعِهْنِ,2
عوج,عِوَجًا,7
عوج,عِوَجٍ,1
عوج,عِوَجَ,1
عود,أُعِيدُوا,2
عود,تَعُودُوا,2
عود,تَعُودُونَ,1
عود,سَنُعِيدُهَا,1
عود,عَائِدُونَ,1
عود,عَادَ,3
عود,عَادُونَ,1
عود,عُدتُّم,1
عود,عُدْنَا,3
عود,عِيدًا,1
عود,لَتَعُودُنَّ,2
عود,لَعَادُوا,1
عود,مَعَادٍ,1
عود,نُعِيدُكُم,1
عود,نُعِيدُهُ,1
عود,وَيُعِيدُ,1
عود,يَعُودُوا,1
عود,يَعُودُونَ,2
عود,يُعِيدَكُم,1
عود,يُعِيدُ,1
عود,يُعِيدُكُم,1
عود,يُعِيدُنَا,1
عود,يُعِيدُهُ,7
عود,يُعِيدُوكُم,1
عوذ,أَعُوذُ,6
عوذ,أُعِيذُهَا,1
عوذ,عُذْتُ,2
عوذ,فَاسْتَعِذ,4
عوذ,مَعَاذَ,2
عوذ,نَعُودَ,1
عوذ,وَأَعُوذُ,1
عوذ,يَعُوذُونَ,1
عور,بِعَوْرَةٍ,1
عور,عَوْرَاتٍ,1
عور,عَوْرَاتِ,1
عور,عَوْرَةٌ,1
عوق,الْمُعَوِّقِينَ,1
عول,تَعُولُوا,1
عوم,عَامًا,3
عوم,عَامٌ,1
عوم,عَامٍ,3
عوم,عَامَيْنِ,1
عوم,عَامِهِم,1
عون,اسْتَعِينُوا,2
عون,الْمَاعُونَ,1
عون,الْمُسْتَعَانُ,2
عون,تَعَاوَنُوا,1
عون,عَوَانٌ,1
عون,نَسْتَعِينُ,1
عون,وَأَعَانَهُ,1
عون,وَاسْتَعِينُوا,1
عون,وَتَعَاوَنُوا,1
عيب,أَعِيبَهَا,1
عير,الْعِيرُ,2
عير,وَالْعِيرَ,1
عيسى,بِعِيسَى,2
عيسى,عِيسَى,12
عيسى,وَعِيسَى,7
عيسى,يَاعِيسَى,4
عيش,عِيشَةٍ,2
عيش,مَعَاشًا,1
عيش,مَعَايِشَ,2
عيش,مَعِيشَتَهَا,1
عيل,عَائِلاً,1
عيل,عَيْلَةً,1
عين,أَعْيُنٌ,2
عين,أَعْيُنٍ,2
عين,أَعْيُنَ,1
عين,أَعْيُنَهُم,2
عين,أَعْيُنُكُم,1
عين,أَعْيُنُهُم,2
عين,أَعْيُنُهُنَّ,1
عين,أَعْيُنِ,1
عين,أَعْيُنِكُم,1
عين,أَعْيُنِهِم,2
عين,الأَعْيُنُ,1
عين,الأَعْيُنِ,1
عين,الْعَيْنِ,1
عين,الْعُيُونِ,1
عين,بِأَعْيُنِنَا,4
عين,بِالْعَيْنِ,1
عين,عَيْنًا,6
عين,عَيْنٌ,1
عين,عَيْنٍ,3
عين,عَيْنَ,2
عين,عَيْنَاكَ,1
عين,عَيْنَانِ,2
عين,عَيْنَاهُ,1
عين,عَيْنَيْكَ,2
عين,عَيْنَيْنِ,1
عين,عَيْنُهَا,2
عين,عَيْنِي,1
عين,عُيُونًا,1
عين,عِينٌ,2
عين,عِينٍ,2
عين,فَأَعِينُونِي,1
عين,مَعِينٍ,3
عين,وَأَعْيُنُهُم,1
عين,وَالْعَيْنَ,1
عين,وَعُيُونٍ,8
عين,وَمَعِينٍ,1
عيي,أَفَعَيِينَا,1
عيي,يَعْيَ,1
غبر,الْغَابِرِينَ,7
غبر,غَبَرَةٌ,1
غبن,التَّغَابُنِ,1
غثث,غُثَاءً,2
غدر,نُغَادِر,1
غدر,يُغَادِرُ,1
غدق,غَدَقًا,1
غدو,اغْدُوا,1
غدو,بِالْغَدَاةِ,2
غدو,بِالْغُدُوِّ,3
غدو,غَدًا,4
غدو,غَدَاءَنَا,1
غدو,غَدَوْتَ,1
غدو,غُدُوًّا,1
غدو,غُدُوُّهَا,1
غدو,لِغَدٍ,1
غدو,وَغَدَوْا,1
غرب,الْغَرْبِيِّ,1
غرب,الْغُرَابِ,1
غرب,الْغُرُوبِ,1
غرب,الْمَغْرِبَيْنِ,1
غرب,الْمَغْرِبِ,1
غرب,تَغْرُبُ,1
غرب,غَرَبَت,1
غرب,غَرْبِيَّةٍ,1
غرب,غُرَابًا,1
غرب,غُرُوبِهَا,1
غرب,مَغْرِبَ,1
غرب,وَالْمَغَارِبِ,1
غرب,وَالْمَغْرِبُ,2
غرب,وَالْمَغْرِبِ,3
غرب,وَغَرَابِيبُ,1
غرب,وَمَغَارِبَهَا,1
غرر,الْغَرُورُ,3
غرر,الْغُرُورِ,2
غرر,بِغُرُورٍ,1
غرر,تَغُرَّنَّكُمُ,2
غرر,غَرَّ,1
غرر,غَرَّكَ,1
غرر,غُرُورًا,5
غرر,غُرُورٍ,1
غرر,وَغَرَّتْكُمُ,2
غرر,وَغَرَّتْهُمُ,3
غرر,وَغَرَّكُم,1
غرر,وَغَرَّهُم,1
غرر,يَغُرَّنَّكَ,1
غرر,يَغُرَّنَّكُم,2
غرر,يَغْرُرْكَ,1
غرف,اغْتَرَفَ,1
غرف,الْغُرُفَاتِ,1
غرف,الْغُرْفَةَ,1
غرف,غُرَفًا,1
غرف,غُرَفٌ,2
غرف,غُرْفَةً,1
غرق,أَغْرَقْنَا,4
غرق,أَغْرَقْنَاهُم,1
غرق,أُغْرِقُوا,1
غرق,الْغَرَقُ,1
غرق,الْمُغْرَقِينَ,1
غرق,غَرْقًا,1
غرق,فَأَغْرَقْنَاهُ,1
غرق,فَأَغْرَقْنَاهُم,3
غرق,فَيُغْرِقَكُم,1
غرق,لِتُغْرِقَ,1
غرق,مُغْرَقُونَ,3
غرق,نُغْرِقْهُم,1
غرق,وَأَغْرَقْنَا,4
غرم,غَرَامًا,1
غرم,لَمُغْرَمُونَ,1
غرم,مَغْرَمًا,1
غرم,مَغْرَمٍ,2
غرم,وَالْغَارِمِينَ,1
غرو,فَأَغْرَيْنَا,1
غرو,لَنُغْرِيَنَّكَ,1
غزز,غُزًّى,1
غزل,غَزْلَهَا,1
غسق,غَاسِقٍ,1
غسق,غَسَقِ,1
غسق,وَغَسَّاقًا,1
غسق,وَغَسَّاقٌ,1
غسل,تَغْتَسِلُوا,1
غسل,غِسْلِينٍ,1
غسل,فَاغْسِلُوا,1
غسل,مُغْتَسَلٌ,1
غشو,أُغْشِيَت,1
غشو,الْغَاشِيَةِ,1
غشو,الْمَغْشِيِّ,1
غشو,تَغَشَّاهَا,1
غشو,غَاشِيَةٌ,1
غشو,غَشِيَهُم,2
غشو,غَشَّى,1
غشو,غَوَاشٍ,1
غشو,غِشَاوَةً,1
غشو,غِشَاوَةٌ,1
غشو,فَأَغْشَيْنَاهُم,1
غشو,فَغَشِيَهُم,1
غشو,فَغَشَّاهَا,1
غشو,وَتَغْشَى,1
غشو,يَسْتَغْشُونَ,1
غشو,يَغْشَاهَا,1
غشو,يَغْشَاهُ,1
غشو,يَغْشَاهُمُ,1
غشو,يَغْشَى,5
غشو,يُغَشِّيكُمُ,1
غشو,يُغْشَى,1
غشو,يُغْشِي,2
غصب,غَصْبًا,1
غصص,غُصَّةٍ,1
غضب,الْغَضَبُ,1
غضب,الْمَغْضُوبِ,1
غضب,بِغَضَبٍ,4
غضب,غَضَبٌ,4
غضب,غَضَبٍ,1
غضب,غَضَبَ,1
غضب,غَضَبِي,2
غضب,غَضِبَ,2
غضب,غَضِبُوا,1
غضب,غَضْبَانَ,2
غضب,مُغَاضِبًا,1
غضب,وَغَضَبٌ,1
غضب,وَغَضِبَ,3
غضض,وَاغْضُض,1
غضض,يَغُضُّوا,1
غضض,يَغُضُّونَ,1
غضض,يَغْضُضْنَ,1
غطش,وَأَغْطَشَ,1
غطي,غِطَاءٍ,1
غطي,غِطَاءَكَ,1
غفر,أَسْتَغْفَرْتَ,1
غفر,أَسْتَغْفِرُ,1
غفر,اسْتَغْفِر,2
غفر,اسْتَغْفِرُوا,3
غفر,اسْتِغْفَارُ,1
غفر,اغْفِر,7
غفر,الْغَافِرِينَ,1
غفر,الْغَفُورُ,11
غفر,الْغَفَّارُ,2
غفر,الْغَفَّارِ,1
غفر,الْمَغْفِرَةِ,2
غفر,بِالْمَغْفِرَةِ,1
غفر,بِمَغْفِرَةٍ,1
غفر,تَسْتَغْفِر,3
غفر,تَسْتَغْفِرُونَ,1
غفر,تَغْفِر,3
غفر,سَأَسْتَغْفِرُ,1
غفر,سَيُغْفَرُ,1
غفر,غَافِرِ,1
غفر,غَفَرَ,1
غفر,غَفُورًا,20
غفر,غَفُورٌ,51
غفر,غَفُورٍ,1
غفر,غَفَّارًا,1
غفر,غُفْرَانَكَ,1
غفر,فَاسْتَغْفَرَ,1
غفر,فَاسْتَغْفَرُوا,2
